guid,time,value
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.484603448,-0.01560997940032044
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.485068966,-0.01376363775082017
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.485534483,-0.016449225604638743
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.486,-0.017288471808957043
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.486465517,-0.01359578850995651
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.486931034,-0.008896009765774012
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.487396552,-0.008224612802319372
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.487862069,-0.006210421911955443
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.488327586,-0.0015106431677729458
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.488793103,-0.00016784924086366064
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.489258621,-0.00016784924086366064
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.489724138,-0.004867627985046159
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.490189655,-0.010238803692683297
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.490655172,-0.008560311284046692
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.49112069,-0.003189135576409552
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.491586207,0.0011749446860456242
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.492051724,0.008560311284046692
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.492517241,0.01326009002822919
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.492982759,0.011749446860456245
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.493448276,0.006881818875410085
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.493913793,0.006881818875410085
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.49437931,0.009903105210955977
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.494844828,0.010574502174410621
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.495310345,0.009231708247501335
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.495775862,0.001846341649500267
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.496241379,-0.005874723430228122
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.496706897,-0.007553215838864729
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.497172414,-0.0052033264667734795
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.497637931,-0.0055390249485008005
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.498103448,-0.006881818875410085
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.498568966,-0.008896009765774012
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.499034483,-0.01292439154650187
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.4995,-0.014602883955138474
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.499965517,-0.01527428091859312
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.500431034,-0.013931486991683832
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.500896552,-0.01359578850995651
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.501362069,-0.014938582436865796
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.501827586,-0.01560997940032044
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.502293103,-0.01628137636377508
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.502758621,-0.01292439154650187
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.503224138,-0.013931486991683832
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.503689655,-0.01695277332722972
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.504155172,-0.01628137636377508
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.50462069,-0.012252994583047227
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.505086207,-0.010238803692683297
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.505551724,-0.008560311284046692
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.506017241,-0.009567406729228655
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.506482759,-0.013931486991683832
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.506948276,-0.01560997940032044
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.507413793,-0.012252994583047227
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.50787931,-0.006546120393682764
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.508344828,-0.005874723430228122
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.508810345,-0.008560311284046692
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.509275862,-0.01527428091859312
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.509741379,-0.020981155107957578
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.510206897,-0.018631265735866327
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.510672414,-0.011917296101319903
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.511137931,-0.008896009765774012
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.511603448,-0.0055390249485008005
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.512068966,-0.0055390249485008005
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.512534483,-0.008896009765774012
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.513,-0.008224612802319372
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.513465517,-0.007553215838864729
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.513931034,-0.007217517357137408
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.514396552,-0.006210421911955443
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.514862069,-0.005874723430228122
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.515327586,-0.004196231021591517
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.515793103,-0.0011749446860456242
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.516258621,0.0035248340581368735
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.516724138,0.00016784924086366064
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.517189655,-0.0050354772259098195
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.517655172,-0.009903105210955977
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.51812069,-0.011917296101319903
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.518586207,-0.012252994583047227
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.519051724,-0.011917296101319903
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.519517241,-0.01359578850995651
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.519982759,-0.017120622568093383
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.520448276,-0.021652552071412222
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.520913793,-0.019638361181048294
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.52137931,-0.012252994583047227
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.521844828,-0.0035248340581368735
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.522310345,0.0011749446860456242
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.522775862,0.0035248340581368735
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.523241379,0.008560311284046692
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.523706897,0.01628137636377508
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.524172414,0.019638361181048294
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.524637931,0.019302662699320974
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.525103448,0.017792019531548024
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.525568966,0.01695277332722972
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.526034483,0.012252994583047227
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.5265,0.009231708247501335
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.526965517,0.010406652933546959
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.527431034,0.012588693064774548
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.527896552,0.011917296101319903
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.528362069,0.008560311284046692
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.528827586,0.005706874189364461
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.529293103,0.0035248340581368735
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.529758621,0.004531929503318838
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.530224138,0.00016784924086366064
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.530689655,-0.005874723430228122
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.531155172,-0.006210421911955443
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.53162069,0.0011749446860456242
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.532086207,0.010070954451819639
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.532551724,0.01829556725413901
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.533017241,0.02333104448004883
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.533482759,0.0213168535896849
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.533948276,0.021652552071412222
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.534413793,0.027359426260776684
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.53487931,0.025345235370412753
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.535344828,0.02265964751659419
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.535810345,0.02668802929732204
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.536275862,0.030716411078049892
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.536741379,0.030716411078049892
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.537206897,0.030716411078049892
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.537672414,0.02937361715114061
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.538137931,0.029709315632867935
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.538603448,0.03205920500495917
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.539068966,0.033401998931868467
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.539534483,0.033401998931868467
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.54,0.035751888303959714
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.540465517,0.04078736552986953
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.540931034,0.04682993820096131
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.541396552,0.052201113908598454
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.541862069,0.056900892652780956
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.542327586,0.06025787747005417
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.542793103,0.06294346532387274
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.543258621,0.06495765621423667
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.543724138,0.06126497291523613
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.544189655,0.056900892652780956
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.544655172,0.056900892652780956
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.54512069,0.060761425192645144
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.545586207,0.06294346532387274
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.546051724,0.06327916380560006
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.546517241,0.06260776684214542
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.546982759,0.057572289616235596
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.547448276,0.05421530479896238
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.547913793,0.056900892652780956
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.54837931,0.06025787747005417
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.548844828,0.06495765621423667
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.549310345,0.07234302281223774
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.549775862,0.07368581673914701
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.550241379,0.06730754558632791
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.550706897,0.05857938506141757
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.551172414,0.05085831998168917
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.551637931,0.041794460975051496
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.552103448,0.03457694361791409
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.552568966,0.0323949034866865
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.553034483,0.03608758678568704
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.5535,0.048844129091325246
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.553965517,0.0639505607690547
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.554431034,0.0750286106660563
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.554896552,0.08174258030060273
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.555362069,0.08241397726405737
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.555827586,0.08039978637369342
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.556293103,0.07737850003814756
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.556758621,0.07100022888532845
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.557224138,0.05874723430228122
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.557689655,0.044815747310597384
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.558155172,0.03608758678568704
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.55862069,0.033401998931868467
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.559086207,0.035416189822232394
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.559551724,0.03810177767605096
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.560017241,0.037262531471732654
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.560482759,0.02937361715114061
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.560948276,0.0260166323338674
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.561413793,0.02333104448004883
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.56187931,0.0055390249485008005
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.562344828,-0.021988250553139542
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.562810345,-0.036423285267414354
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.563275862,-0.03440909437705043
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.563741379,-0.027023727779049357
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.564206897,-0.02333104448004883
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.564672414,-0.018631265735866327
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.565137931,-0.020981155107957578
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.565603448,-0.03373769741359579
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.566068966,-0.044480048828870064
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.566534483,-0.049851224536507206
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.567,-0.05337605859464408
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.567465517,-0.057236591134508276
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.567931034,-0.06260776684214542
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.568396552,-0.07133592736705577
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.568862069,-0.08342107270923933
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.569327586,-0.10289158464942397
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.569793103,-0.12169069962615398
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.570258621,-0.11967650873579004
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.570724138,-0.10188448920424201
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.571189655,-0.08157473105973906
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.571655172,-0.060593575951781484
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.57212069,-0.04750133516441596
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.572586207,-0.04750133516441596
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.573051724,-0.05337605859464408
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.573517241,-0.06277561608300908
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.573982759,-0.08207827878233005
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.574448276,-0.10423437857633323
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.574913793,-0.11699092088197145
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.57537931,-0.12269779507133592
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.575844828,-0.12941176470588234
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.576310345,-0.13931486991683834
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.576775862,-0.1552605477988861
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.577241379,-0.16533150225070573
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.577706897,-0.1641565575646601
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.578172414,-0.15458915083543145
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.578637931,-0.14418249790188448
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.579103448,-0.1351186388952468
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.579568966,-0.13310444800488286
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.580034483,-0.14283970397497517
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.5805,-0.15106431677729457
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.580965517,-0.15291065842679483
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.581431034,-0.14821087968261232
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.581896552,-0.1411612115663386
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.582362069,-0.1317616540779736
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.582827586,-0.12236209658960862
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.583293103,-0.11564812695506219
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.583758621,-0.1096055542839704
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.584224138,-0.1062485694666972
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.584689655,-0.10524147402151522
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.585155172,-0.09752040894178682
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.58562069,-0.0891279468986038
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.586086207,-0.08744945448996719
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.586551724,-0.08476386663614863
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.587017241,-0.0800640878919661
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.587482759,-0.0797283894102388
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.587948276,-0.07956054016937514
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.588413793,-0.0800640878919661
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.58887931,-0.08409246967269397
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.589344828,-0.0891279468986038
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.589810345,-0.09013504234378575
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.590275862,-0.09416342412451362
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.590741379,-0.10087739375906005
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.591206897,-0.0955062180514229
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.591672414,-0.08342107270923933
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.592137931,-0.07351796749828336
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.592603448,-0.06663614862287326
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.593068966,-0.061936369878690785
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.593534483,-0.06495765621423667
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.594,-0.07066453040360113
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.594465517,-0.07200732433051041
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.594931034,-0.06865033951323721
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.595396552,-0.06529335469596398
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.595862069,-0.06663614862287326
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.596327586,-0.06999313344014649
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.596793103,-0.07133592736705577
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.597258621,-0.07100022888532845
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.597724138,-0.06730754558632791
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.598189655,-0.05522240024414436
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.598655172,-0.043976501106279084
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.59912069,-0.03776607919432364
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.599586207,-0.03608758678568704
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.600051724,-0.028366521705958644
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.600517241,-0.01695277332722972
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.600982759,-0.01292439154650187
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.601448276,-0.021652552071412222
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.601913793,-0.029205767910276948
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.60237931,-0.0260166323338674
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.602844828,-0.01292439154650187
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.603310345,0.008392462043183033
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.603775862,0.025345235370412753
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.604241379,0.030380712596322572
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.604706897,0.01560997940032044
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.605172414,-0.00788891432059205
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.605637931,-0.01292439154650187
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.606103448,0.008560311284046692
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.606568966,0.041123064011596856
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.607034483,0.06596475165941862
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.6075,0.07905699244678416
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.607965517,0.08207827878233005
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.608431034,0.07435721370260165
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.608896552,0.05958648050659952
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.609362069,0.04213015945677882
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.609827586,0.024673838406958113
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.610293103,0.011245899137865261
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.610758621,0.004867627985046159
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.611224138,0.0008392462043183033
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.611689655,-0.004364080262455177
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.612155172,-0.009231708247501335
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.61262069,-0.01695277332722972
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.613086207,-0.025680933852140077
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.613551724,-0.030380712596322572
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.614017241,-0.035416189822232394
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.614482759,-0.04615854123750667
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.614948276,-0.05790798809796292
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.615413793,-0.06730754558632791
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.61587931,-0.07704280155642022
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.616344828,-0.0844281681544213
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.616810345,-0.0882887006942855
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.617275862,-0.09617761501487754
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.617741379,-0.10691996643015184
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.618206897,-0.11396963454642556
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.618672414,-0.11296253910124363
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.619137931,-0.09970244907301441
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.619603448,-0.07905699244678416
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.620068966,-0.059250782024872196
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.620534483,-0.049347676813916226
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.621,-0.04716563668268864
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.621465517,-0.04682993820096131
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.621931034,-0.04649423971923399
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.622396552,-0.041794460975051496
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.622862069,-0.036423285267414354
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.623327586,-0.03105210955977722
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.623793103,-0.022995345998321506
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.624258621,-0.011581597619592583
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.624724138,-0.006881818875410085
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.625189655,-0.004531929503318838
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.625655172,-0.0035248340581368735
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.62612069,-0.004531929503318838
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.626586207,-0.0035248340581368735
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.627051724,0.0005035477225909818
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.627517241,-0.0015106431677729458
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.627982759,-0.020981155107957578
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.628448276,-0.037094682230869
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.628913793,-0.03508049134050507
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.62937931,-0.020309758144502935
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.629844828,-0.0028534370946822307
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.630310345,0.01326009002822919
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.630775862,0.022323949034866862
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.631241379,0.01829556725413901
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.631706897,0.009567406729228655
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.632172414,0.006210421911955443
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.632637931,0.00788891432059205
af7e1f1a-a617-467d-b735-38a2a9b64aa0,0.633103448,0.009903105210955977
