EMG_time_ms,EMG_value,FORCE_time_ms,FORCE_newtons
0.0,0.0,0.466,5.551115123125783e-17
0.46551699999999996,0.0,0.936,5.551115123125783e-17
0.9310339999999999,0.0,1.397,5.551115123125783e-17
1.396552,0.0,1.867,5.551115123125783e-17
1.862069,0.0,2.325,5.551115123125783e-17
2.327586,0.0,2.796,5.551115123125783e-17
2.793103,0.0,3.255,5.551115123125783e-17
3.258621,0.0,3.726,5.551115123125783e-17
3.724138,0.0,4.192,5.551115123125783e-17
4.189654999999999,0.0,4.657,5.551115123125783e-17
4.655172,0.0,5.122,5.551115123125783e-17
5.12069,0.0,5.582,5.551115123125783e-17
5.586207,0.0,6.052,5.551115123125783e-17
6.051723999999999,0.0,6.515,5.551115123125783e-17
6.517241,0.0,6.978,5.551115123125783e-17
6.982759,0.0,7.441,5.551115123125783e-17
7.448276,0.0,7.911,5.551115123125783e-17
7.913793000000001,0.0,8.377,5.551115123125783e-17
8.379309999999998,0.0,8.839,5.551115123125783e-17
8.844828000000001,0.0,9.305,5.551115123125783e-17
9.310345,0.0,9.766,5.551115123125783e-17
9.775862,0.0,10.232,5.551115123125783e-17
10.241379,0.0,10.697,5.551115123125783e-17
10.706897,0.0,11.162,5.551115123125783e-17
11.172414,0.0,11.627,5.551115123125783e-17
11.637931,0.0,12.093,5.551115123125783e-17
12.103447999999998,0.0,12.556,5.551115123125783e-17
12.568966000000001,0.0,13.025,5.551115123125783e-17
13.034483,0.0,13.486,5.551115123125783e-17
13.5,0.0,13.956,5.551115123125783e-17
13.965517,0.0,14.419,5.551115123125783e-17
14.431034,0.0,14.882,5.551115123125783e-17
14.896552,0.0,15.347,5.551115123125783e-17
15.362069,0.0,15.81,5.551115123125783e-17
15.827586000000002,0.0,16.276,5.551115123125783e-17
16.293103,0.0,16.741,5.551115123125783e-17
16.758621,0.0,17.206,5.551115123125783e-17
17.224138,0.0,17.671,5.551115123125783e-17
17.689655,0.0,18.136,5.551115123125783e-17
18.155172,0.0,18.601,5.551115123125783e-17
18.62069,0.0,19.067,5.551115123125783e-17
19.086207,0.0,19.53,5.551115123125783e-17
19.551724,0.0,19.999,5.551115123125783e-17
20.017241000000002,0.0,20.46,5.551115123125783e-17
20.482758999999998,0.0,20.93,5.551115123125783e-17
20.948276,0.0,21.397,5.551115123125783e-17
21.413793000000002,0.0,21.86,5.551115123125783e-17
21.87931,0.0,22.325,5.551115123125783e-17
22.344828,0.0,22.789,5.551115123125783e-17
22.810344999999998,0.0,23.255,5.551115123125783e-17
23.275862,0.0,23.719,5.551115123125783e-17
23.741379,0.0,24.185,5.551115123125783e-17
24.206897,0.0,24.652,5.551115123125783e-17
24.672414,0.0,25.11,5.551115123125783e-17
25.137931,0.0,25.578,5.551115123125783e-17
25.603448,0.0,26.041,5.551115123125783e-17
26.068966,0.0,26.512,5.551115123125783e-17
26.534483,0.0,26.974,5.551115123125783e-17
27.0,0.0,27.441,5.551115123125783e-17
27.465517,0.0,27.904,5.551115123125783e-17
27.931034,0.0,28.37,5.551115123125783e-17
28.396552,0.0,28.832,5.551115123125783e-17
28.862069,0.0,29.297,5.551115123125783e-17
29.327586,0.0,29.764,5.551115123125783e-17
29.793103000000002,0.0,30.23,5.551115123125783e-17
30.258620999999998,0.0,30.697,5.551115123125783e-17
30.724138,0.0,31.155,5.551115123125783e-17
31.189655000000002,0.0,31.627,5.551115123125783e-17
31.655172000000004,0.0,32.085,5.551115123125783e-17
32.12069,0.0,32.553,5.551115123125783e-17
32.586207,0.0,33.015,5.551115123125783e-17
33.051724,0.0,33.485,5.551115123125783e-17
33.517241000000006,0.0,33.948,5.551115123125783e-17
33.982759,0.0,34.416,5.551115123125783e-17
34.448276,0.0,34.878,5.551115123125783e-17
34.913793,0.0,35.343,5.551115123125783e-17
35.37931,0.0,35.807,5.551115123125783e-17
35.844828,0.0,36.273,5.551115123125783e-17
36.310345,0.0,36.737,5.551115123125783e-17
36.775862,0.0,37.203,5.551115123125783e-17
37.241378999999995,0.0,37.667,5.551115123125783e-17
37.706897000000005,0.0,38.132,5.551115123125783e-17
38.172414,0.0,38.597,5.551115123125783e-17
38.637931,0.0,39.063,5.551115123125783e-17
39.103448,0.0,39.526,5.551115123125783e-17
39.568965999999996,0.0,39.996,5.551115123125783e-17
40.034483,0.0,40.456,5.551115123125783e-17
40.5,0.0,40.926,5.551115123125783e-17
40.965517,0.0,41.393,5.551115123125783e-17
41.431034,0.0,41.856,5.551115123125783e-17
41.896552,0.0,42.321,5.551115123125783e-17
42.362069000000005,0.0,42.785,5.551115123125783e-17
42.827586000000004,0.0,43.251,5.551115123125783e-17
43.293103,0.0,43.715,5.551115123125783e-17
43.758621,0.0,44.18,5.551115123125783e-17
44.224138,0.0,44.645,5.551115123125783e-17
44.689655,0.0,45.11,5.551115123125783e-17
45.155172,0.0,45.571,5.551115123125783e-17
45.620689999999996,0.0,46.04,5.551115123125783e-17
46.086206999999995,0.0,46.501,5.551115123125783e-17
46.551724,0.0,46.97,5.551115123125783e-17
47.017241,0.0,47.43,5.551115123125783e-17
47.482759,0.0,47.9,5.551115123125783e-17
47.948276,0.0,48.366,5.551115123125783e-17
48.413793,0.0,48.828,5.551115123125783e-17
48.879310000000004,0.0,49.294,5.551115123125783e-17
49.344828,0.0,49.761,5.551115123125783e-17
49.810345,0.0,50.226,5.551115123125783e-17
50.275862,0.0,50.686,5.551115123125783e-17
50.741379,0.0,51.151,5.551115123125783e-17
51.206897,0.0,51.615,5.551115123125783e-17
51.672414,0.0,52.081,5.551115123125783e-17
52.137931,0.0,52.549,5.551115123125783e-17
52.603448,0.0,53.011,5.551115123125783e-17
53.068966,0.0,53.479,5.551115123125783e-17
53.534483,0.0,53.94,5.551115123125783e-17
54.0,0.0,54.408,5.551115123125783e-17
54.465517,0.0,54.87,5.551115123125783e-17
54.931034,0.0,55.336,5.551115123125783e-17
55.396552,0.0,55.8,5.551115123125783e-17
55.862069,0.0,56.265,5.551115123125783e-17
56.327586,0.0,56.731,5.551115123125783e-17
56.793102999999995,0.0,57.196,5.551115123125783e-17
57.258621000000005,0.0,57.66,5.551115123125783e-17
57.724138,0.0,58.126,5.551115123125783e-17
58.189655,0.0,58.593,5.551115123125783e-17
58.655172,0.0,59.058,5.551115123125783e-17
59.120689999999996,0.0,59.526,5.551115123125783e-17
59.586207,0.0,59.989,5.551115123125783e-17
60.051724,0.0,60.456,5.551115123125783e-17
60.517241,0.0,60.918,5.551115123125783e-17
60.982758999999994,0.0,61.384,5.551115123125783e-17
61.448276,0.0,61.849,5.551115123125783e-17
61.913793,0.0,62.315,5.551115123125783e-17
62.379310000000004,0.0,62.782,5.551115123125783e-17
62.84482800000001,0.0,63.24,5.551115123125783e-17
63.310345000000005,0.0,63.705,5.551115123125783e-17
63.775862000000004,0.0,64.17,5.551115123125783e-17
