EMG_time_ms,EMG_raw,EMG_rms,FORCE_time_ms,FORCE_raw,FORCE_rms
0.0,0.0,0.0,0.0,-0.012521904077035462,0.022653055957382387
0.4655172734839499,0.0,0.0,0.3092205648473701,-0.02559376106401845,0.022660446035949324
0.9310345469678998,0.0,0.0,0.6184411296947402,0.0049073251440175936,0.022753255723678808
1.3965518204518497,0.0,0.0,0.9276616945421103,0.002728703955789391,0.026207716415668127
1.8620690939357996,0.0,0.0,1.2368822593894804,-0.008164596771772281,0.026214104410869243
2.3275863674197494,0.0,0.0,1.5461028242368504,-0.02123645375875516,0.026397482683704825
2.7931036409036993,0.0,0.0,1.8553233890842207,0.007085946332245796,0.026401745320383186
3.2586209143876492,0.0,0.0,2.1645439539315907,-0.014700525265263664,0.032532849077158935
3.724138187871599,0.0,0.0,2.4737645187789608,-0.016879146453491867,0.03261150527534656
4.189655461355549,0.0,0.0,2.782985083626331,-0.016879146453491867,0.03263396511239175
4.655172734839499,0.0,0.0,3.092205648473701,-0.06263077576554588,0.032637413238225256
5.120690008323448,0.0,0.0,3.401426213321071,-0.012521904077035462,0.0326384792849608
5.586207281807399,0.0,0.0,3.7106467781684414,-0.023415139875790247,0.03264802178807307
6.051724555291348,0.0,0.0,4.019867343015811,-0.005985910654737081,0.032670456521256934
6.5172418287752985,0.0,0.0,4.329087907863181,0.033229790163825434,0.03267252975867447
6.982759102259248,0.0,0.0,4.638308472710551,-0.010343217960000373,0.0326797102053622
7.448276375743198,0.0,0.0,4.9475290375579215,0.002728703955789391,0.0326919812882247
7.913793649227148,0.0,0.0,5.256749602405292,-0.019057832570526956,0.03270726943356481
8.379310922711097,0.0,0.0,5.565970167252662,-0.008164596771772281,0.03272255043620488
8.844828196195047,0.0,0.0,5.875190732100032,0.14869814157367112,0.032763210710622506
9.310345469678998,0.0,0.0,6.184411296947402,-0.016879146453491867,0.03288189197233079
9.775862743162946,0.0,0.0,6.493631861794772,-0.023415139875790247,0.033199383531156444
10.241380016646897,0.0,0.0,6.802852426642142,-0.02123645375875516,0.03320876485942379
10.706897290130847,0.0,0.0,7.112072991489512,-0.008164596771772281,0.033373981896291226
11.172414563614797,0.0,0.0,7.421293556336883,0.0049073251440175936,0.03337502441596273
11.637931837098746,0.0,0.0,7.730514121184252,-0.012521904077035462,0.033451700435297216
12.103449110582696,0.0,0.0,8.039734686031622,-0.016879146453491867,0.033543078821564744
12.568966384066647,0.0,0.0,8.348955250878992,0.007085946332245796,0.03360584723390643
13.034483657550597,0.0,0.0,8.658175815726363,-0.0016286033494737895,0.033668498626870894
13.500000931034545,0.0,0.0,8.967396380573733,-0.02995106836928163,0.03366953202733506
13.965518204518496,0.0,0.0,9.276616945421102,-0.03212968955750983,0.03379380395830116
14.431035478002446,0.0,0.0,9.585837510268473,-0.0016286033494737895,0.033856107535436525
14.896552751486396,0.0,0.0,9.895058075115843,0.06155219025482639,0.03393169646065161
15.362070024970345,0.0,0.0,10.204278639963213,0.002728703955789391,0.034007117371876026
15.827587298454295,0.0,0.0,10.513499204810584,0.055016261761334895,0.034008140482782744
16.293104571938244,0.0,0.0,10.822719769657953,0.01797924705980747,0.03403782155389454
16.758621845422194,0.0,0.0,11.131940334505323,-0.008164596771772281,0.03404697185910145
17.224139118906145,0.0,0.0,11.441160899352694,-0.0996678553958803,0.03412213797553139
17.689656392390095,0.0,0.0,11.750381464200064,0.0049073251440175936,0.03413678563179859
18.155173665874045,0.0,0.0,12.059602029047433,0.000550017838754302,0.03414008197408509
18.620690939357996,0.0,0.0,12.368822593894803,0.0049073251440175936,0.03414920487854628
19.086208212841946,0.0,0.0,12.678043158742174,-0.02123645375875516,0.03417065402461262
19.551725486325893,0.0,0.0,12.987263723589544,-0.010343217960000373,0.03417555364305966
20.017242759809843,0.0,0.0,13.296484288436915,0.0049073251440175936,0.034225178867512994
20.482760033293793,0.0,0.0,13.605704853284283,-0.012521904077035462,0.034230070681392576
20.948277306777744,0.0,0.0,13.914925418131654,-0.023415139875790247,0.03423916960869248
21.413794580261694,0.0,0.0,14.224145982979024,-0.012521904077035462,0.03434427505655532
21.879311853745644,0.0,0.0,14.533366547826395,-0.016879146453491867,0.03434431621748384
22.344829127229595,0.0,0.0,14.842587112673765,-0.023415139875790247,0.03446615521753004
22.810346400713545,0.0,0.0,15.151807677521134,-0.012521904077035462,0.03462537306086892
23.275863674197492,0.0,0.0,15.461028242368505,-0.023415139875790247,0.03468618299962246
23.741380947681442,0.0,0.0,15.770248807215875,-0.016879146453491867,0.03528554434090228
24.206898221165392,0.0,0.0,16.079469372063244,0.000550017838754302,0.03558159477317691
24.672415494649343,0.0,0.0,16.388689936910616,0.0049073251440175936,0.035653525686099065
25.137932768133293,0.0,0.0,16.697910501757985,-0.005985910654737081,0.03563394559080729
25.603450041617243,0.0,0.0,17.007131066605353,-0.02123645375875516,0.03554984775038989
26.068967315101194,0.0,0.0,17.316351631452726,-0.13452624890917952,0.035551392117467016
26.53448458858514,0.0,0.0,17.625572196300094,-0.005985910654737081,0.03556169393857584
27.00000186206909,0.0,0.0,17.934792761147467,-0.03212968955750983,0.03555297324314042
27.46551913555304,0.0,0.0,18.244013325994835,0.0049073251440175936,0.03573650699065427
27.93103640903699,0.0,0.0,18.553233890842204,0.19662845700276022,0.0357888740406435
28.396553682520942,0.0,0.0,18.862454455689576,-0.023415139875790247,0.0357888740406435
28.862070956004892,0.0,0.0,19.171675020536945,-0.012521904077035462,0.0357842714869964
29.327588229488843,0.0,0.0,19.480895585384317,0.0049073251440175936,0.03606668123942246
29.793105502972793,0.0,0.0,19.790116150231686,0.002728703955789391,0.03570918866544241
30.25862277645674,0.0,0.0,20.099336715079055,-0.008164596771772281,0.03568870381223604
30.72414004994069,0.0,0.0,20.408557279926427,-0.012521904077035462,0.035621544644928435
31.18965732342464,0.0,0.0,20.717777844773796,-0.0038072894665089896,0.03965222503083631
31.65517459690859,0.0,0.0,21.026998409621168,0.007085946332245796,0.039688571967977364
32.12069187039254,0.0,0.0,21.336218974468537,0.009264632449280885,0.03979737093803674
32.58620914387649,0.0,0.0,21.645439539315905,-0.010343217960000373,0.039849416280624585
33.05172641736044,0.0,0.0,21.954660104163278,-0.010343217960000373,0.03981687779881891
33.51724369084439,0.0,0.0,22.263880669010646,-0.016879146453491867,0.03983834849467399
33.98276096432834,0.0,0.0,22.57310123385802,0.028872482858562143,0.03748952437957758
34.44827823781229,0.0,0.0,22.882321798705387,-0.0473802326615278,0.03752233703322623
34.91379551129624,0.0,0.0,23.191542363552756,-0.008164596771772281,0.03748094777652168
35.37931278478019,0.0,0.0,23.50076292840013,-0.03430837567454492,0.03752086230905298
35.84483005826414,0.0,0.0,23.809983493247497,0.002728703955789391,0.03751348689374753
36.31034733174809,0.0,0.0,24.119204058094866,-0.023415139875790247,0.03751348689374753
36.77586460523204,0.0,0.0,24.428424622942238,-0.02559376106401845,0.037510266726345116
37.24138187871599,0.0,0.0,24.737645187789607,-0.02123645375875516,0.0374777601356959
37.70689915219994,0.0,0.0,25.04686575263698,-0.02123645375875516,0.03749104758667883
38.17241642568389,0.0,0.0,25.356086317484348,0.002728703955789391,0.03749371847076921
38.63793369916784,0.0,0.0,25.665306882331716,-0.02995106836928163,0.03738267931656431
39.103450972651785,0.0,0.0,25.97452744717909,-0.02123645375875516,0.03743020824394774
39.56896824613574,0.0,0.0,26.283748012026457,-0.023415139875790247,0.037438198374357926
40.034485519619686,0.0,0.0,26.59296857687383,-0.023415139875790247,0.037031534589617575
40.50000279310364,0.0,0.0,26.9021891417212,0.002728703955789391,0.03705037610528069
40.96552006658759,0.0,0.0,27.211409706568567,-0.014700525265263664,0.03711318646007722
41.43103734007154,0.0,0.0,27.52063027141594,-0.008164596771772281,0.03710835780694834
41.89655461355549,0.0,0.0,27.829850836263308,-0.023415139875790247,0.03710835780694834
42.36207188703944,0.0,0.0,28.13907140111068,-0.010343217960000373,0.035842172555323716
42.82758916052339,0.0,0.0,28.44829196595805,0.0049073251440175936,0.0358409227152964
43.293106434007335,0.0,0.0,28.757512530805418,-0.008164596771772281,0.03592618527779558
43.75862370749129,0.0,0.0,29.06673309565279,-0.012521904077035462,0.03595115299578996
44.224140980975235,0.0,0.0,29.37595366050016,-0.005985910654737081,0.03590116386535993
44.68965825445919,0.0,0.0,29.68517422534753,-0.019057832570526956,0.0361919818936741
45.155175527943136,0.0,0.0,29.9943947901949,-0.005985910654737081,0.036188911516545366
45.62069280142709,0.0,0.0,30.303615355042268,-0.008164596771772281,0.036205449633144746
46.08621007491104,0.0,0.0,30.61283591988964,-0.02777244718105354,0.03618155576526575
46.551727348394984,0.0,0.0,30.92205648473701,0.000550017838754302,0.03616991251858192
47.01724462187894,0.0,0.0,31.231277049584378,-0.02995106836928163,0.03639636102486337
47.482761895362884,0.0,0.0,31.54049761443175,-0.03430837567454492,0.0363838689543098
47.94827916884684,0.0,0.0,31.84971817927912,-0.02123645375875516,0.036462707128229806
48.413796442330785,0.0,0.0,32.15893874412649,-0.06698808307080917,0.03642894004621851
48.87931371581474,0.0,0.0,32.46815930897386,-0.0473802326615278,0.03639333168348893
49.344830989298686,0.0,0.0,32.77737987382123,-0.023415139875790247,0.03666752889441944
49.81034826278263,0.0,0.0,33.0866004386686,0.002728703955789391,0.03670075313009097
50.275865536266586,0.0,0.0,33.39582100351597,-0.0038072894665089896,0.03674241162035527
50.74138280975053,0.0,0.0,33.70504156836334,-0.005985910654737081,0.036834638376481196
51.20690008323449,0.0,0.0,34.01426213321071,0.009264632449280885,0.0345234943496184
51.672417356718434,0.0,0.0,34.32348269805808,0.000550017838754302,0.04079780941045311
52.13793463020239,0.0,0.0,34.63270326290545,-0.043022990285071505,0.04068216433088331
52.603451903686334,0.0,0.0,34.941923827752824,-0.02123645375875516,0.040731170646055165
53.06896917717028,0.0,0.0,35.25114439260019,-0.014700525265263664,0.03602356140596646
53.534486450654235,0.0,0.0,35.56036495744756,0.01580056094277238,0.03596627312320321
54.00000372413818,0.0,0.0,35.86958552229493,-0.049558918778563,0.03603094884341579
54.465520997622136,0.0,0.0,36.1788060871423,-0.03430837567454492,0.03603094884341579
54.93103827110608,0.0,0.0,36.48802665198967,0.000550017838754302,0.03603186310654558
55.396555544590036,0.0,0.0,36.79724721683704,-0.005985910654737081,0.03605123908171871
55.86207281807398,0.0,0.0,37.10646778168441,-0.18027787822123353,0.03603125344755012
56.32759009155794,0.0,0.0,37.41568834653178,0.03758703254028173,0.03604635303417664
56.793107365041884,0.0,0.0,37.72490891137915,-0.03212968955750983,0.036385256344758164
57.25862463852583,0.0,0.0,38.034129476226525,-0.02123645375875516,0.03637732482957569
57.724141912009785,0.0,0.0,38.34335004107389,0.009264632449280885,0.03649599636232496
58.18965918549373,0.0,0.0,38.65257060592126,0.01580056094277238,0.03653430557808156
58.655176458977685,0.0,0.0,38.961791170768635,-0.05173753996679109,0.036497885450258075
59.12069373246163,0.0,0.0,39.271011735616,-0.023415139875790247,0.03639559958385973
59.586211005945586,0.0,0.0,39.58023230046337,-0.014700525265263664,0.036153199355015195
60.05172827942953,0.0,0.0,39.889452865310744,-0.02777244718105354,0.03615107308557767
60.51724555291348,0.0,0.0,40.19867343015811,0.002728703955789391,0.03600725590423384
60.98276282639743,0.0,0.0,40.50789399500548,0.0049073251440175936,0.03810766588694485
61.44828009988138,0.0,0.0,40.817114559852854,0.011443253637509088,0.03809573497890828
61.913797373365334,0.0,0.0,41.12633512470022,0.0049073251440175936,0.03801621674915204
62.37931464684928,0.0,0.0,41.43555568954759,-0.012521904077035462,0.03796106811915008
62.844831920333235,0.0,0.0,41.744776254394964,0.0049073251440175936,0.03803256082937807
63.31034919381718,0.0,0.0,42.053996819242336,0.002728703955789391,0.038042190756203687
63.77586646730113,0.0,0.0,42.3632173840897,0.03758703254028173,0.03794796822078978
64.24138374078508,0.0,0.0,42.67243794893707,-0.008164596771772281,0.03790061288748243
64.70690101426904,0.0,0.0,42.981658513784446,-0.023415139875790247,0.037834744898362575
65.17241828775298,0.0,0.0,43.29087907863181,-0.012521904077035462,0.03778316725559742
65.63793556123693,0.0,0.0,43.60009964347918,0.059373569066598186,0.03779049003852681
66.10345283472088,0.0,0.0,43.909320208326555,-0.016879146453491867,0.0378380526071676
66.56897010820484,0.0,0.0,44.21854077317392,-0.008164596771772281,0.03783279387500985
67.03448738168878,0.0,0.0,44.52776133802129,0.007085946332245796,0.03783279387500985
67.50000465517273,0.0,0.0,44.836981902868665,-0.0038072894665089896,0.03782400467267695
67.96552192865668,0.0,0.0,45.14620246771604,-0.02559376106401845,0.03782400467267696
68.43103920214062,0.0,0.0,45.4554230325634,-0.014700525265263664,0.03847796425312603
68.89655647562458,0.0,0.0,45.764643597410775,-0.008164596771772281,0.03847191395917505
69.36207374910853,0.0,0.0,46.07386416225815,0.0484803332678434,0.03848660411071805
69.82759102259249,0.0,0.0,46.38308472710551,0.000550017838754302,0.038444242297067825
70.29310829607643,0.0,0.0,46.692305291952884,-0.016879146453491867,0.03938627268079356
70.75862556956038,0.0,0.0,47.00152585680026,-0.019057832570526956,0.03938432095797936
71.22414284304433,0.0,0.0,47.31074642164762,-0.008164596771772281,0.03929556345924428
71.68966011652827,0.0,0.0,47.619966986494994,-0.04520161147329971,0.03936067183801686
72.15517739001223,0.0,0.0,47.929187551342366,-0.02123645375875516,0.03932550639593308
72.62069466349618,0.0,0.0,48.23840811618973,-0.02777244718105354,0.03918826244039126
73.08621193698013,0.0,0.0,48.547628681037104,-0.016879146453491867,0.03927474615759474
73.55172921046407,0.0,0.0,48.856849245884476,0.002728703955789391,0.03874006196844425
74.01724648394803,0.0,0.0,49.16606981073185,0.04630164715080831,0.038534869422340925
74.48276375743198,0.0,0.0,49.47529037557921,-0.016879146453491867,0.03854781484036355
74.94828103091592,0.0,0.0,49.784510940426586,-0.019057832570526956,0.03856591557901438
75.41379830439988,0.0,0.0,50.09373150527396,-0.03430837567454492,0.04053314300265532
75.87931557788383,0.0,0.0,50.40295207012132,-0.02123645375875516,0.0405317884537521
76.34483285136778,0.0,0.0,50.712172634968695,0.22495092202256795,0.04054680469352193
76.81035012485172,0.0,0.0,51.02139319981607,0.0049073251440175936,0.04054954509602169
77.27586739833568,0.0,0.0,51.33061376466343,-0.02123645375875516,0.04034561849808357
77.74138467181963,0.0,0.0,51.639834329510805,0.000550017838754302,0.04034561849808357
78.20690194530357,0.0,0.0,51.94905489435818,-0.010343217960000373,0.04032337186893851
78.67241921878752,0.0,0.0,52.25827545920555,-0.02559376106401845,0.040383778460806825
79.13793649227148,0.0,0.0,52.567496024052915,0.0049073251440175936,0.04123995184162674
79.60345376575543,0.0,0.0,52.87671658890029,-0.0038072894665089896,0.041201017795505994
80.06897103923937,0.0,0.0,53.18593715374766,-0.014700525265263664,0.04120262748446432
80.53448831272333,0.0,0.0,53.495157718595024,-0.0016286033494737895,0.041223067793672775
81.00000558620728,0.0,0.0,53.8043782834424,0.011443253637509088,0.0373580878697453
81.46552285969122,0.0,0.0,54.11359884828977,-0.05173753996679109,0.037183977664267454
81.93104013317517,0.0,0.0,54.422819413137134,0.0049073251440175936,0.03705705650601622
82.39655740665913,0.0,0.0,54.732039977984506,-0.03212968955750983,0.0371581477931231
82.86207468014308,0.0,0.0,55.04126054283188,0.02015786824803556,0.03740348859720708
83.32759195362702,0.0,0.0,55.350481107679244,0.000550017838754302,0.03738061939166317
83.79310922711097,0.0,0.0,55.659701672526616,-0.005985910654737081,0.03704631705236377
84.25862650059493,0.0,0.0,55.96892223737399,-0.019057832570526956,0.03698162341268129
84.72414377407888,0.0,0.0,56.27814280222136,0.007085946332245796,0.03705171098433666
85.18966104756282,0.0,0.0,56.587363367068725,-0.008164596771772281,0.03695735186840604
85.65517832104678,0.0,0.0,56.8965839319161,0.12909035609319675,0.03695735186840604
86.12069559453073,0.0,0.0,57.20580449676347,-0.02123645375875516,0.03695735186840605
86.58621286801467,0.0,0.0,57.515025061610835,0.002728703955789391,0.03694173291401309
87.05173014149862,0.0,0.0,57.82424562645821,-0.0016286033494737895,0.03693902211850761
87.51724741498258,0.0,0.0,58.13346619130558,-0.03212968955750983,0.03695522454887029
87.98276468846653,0.0,0.0,58.442686756152945,0.009264632449280885,0.03697200238240271
88.44828196195047,0.0,0.0,58.75190732100032,0.011443253637509088,0.03697948579485573
88.91379923543442,0.0,0.0,59.06112788584769,-0.008164596771772281,0.03682043147509318
89.37931650891838,0.0,0.0,59.37034845069506,-0.0038072894665089896,0.036825548341097684
89.84483378240232,0.0,0.0,59.67956901554243,0.011443253637509088,0.036846389663956015
90.31035105588627,0.0,0.0,59.9887895803898,-0.008164596771772281,0.03719353268813407
90.77586832937023,0.0,0.0,60.29801014523717,0.02451517555329885,0.03674891118237829
91.24138560285418,0.0,0.0,60.607230710084536,0.0049073251440175936,0.036714510422934686
91.70690287633812,0.0,0.0,60.91645127493191,-0.023415139875790247,0.03671964204899429
92.17242014982207,0.0,0.0,61.22567183977928,-0.005985910654737081,0.03682725421428583
92.63793742330603,0.0,0.0,61.534892404626646,0.0049073251440175936,0.03689492090635593
93.10345469678997,0.0,0.0,61.84411296947402,-0.07352407649310755,0.03689492090635593
93.56897197027392,0.0,0.0,62.15333353432139,-0.010343217960000373,0.03690363370546126
94.03448924375787,0.0,0.0,62.462554099168756,-0.012521904077035462,0.036899729732981126
